id,text,label,category,source
MSG_B_07423,this message is free. welcome to the new & improved sex & dogging club! to unsubscribe from this service reply stop. msgs@150p 18 only,SCAM,Unclassified,Combined Dataset
MSG_B_07424,just do what ever is easier for you,SAFE,Unclassified,Combined Dataset
MSG_B_07425,rct' thnq adrian for u text. rgds vatian,SCAM,Unclassified,Combined Dataset
MSG_B_07426,stop calling everyone saying i might have cancer. my throat hurts to talk. i can't be answering everyones calls. if i get one more call i'm not babysitting on monday,SAFE,Unclassified,Combined Dataset
MSG_B_07427,"it'll be tough, but i'll do what i have to",SAFE,Unclassified,Combined Dataset
MSG_B_07428,im gonnamissu so much!!i would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract!! luv yaxx,SAFE,Unclassified,Combined Dataset
MSG_B_07429,ee msg na poortiyagi odalebeku: hanumanji 7 name 1-hanuman 2-bajarangabali 3-maruti 4-pavanaputra 5-sankatmochan 6-ramaduth 7-mahaveer ee 7 name janarige ivatte kalisidare next saturday olage ondu good news keluviri...! maretare inde 1 dodda problum nalli siguviri idu matra % true.. don't neglet.,SAFE,Unclassified,Combined Dataset
MSG_B_07430,hi darlin i finish at 3 do u 1 2 pick me up or meet me? text back on this number luv kate xxx,SAFE,Unclassified,Combined Dataset
MSG_B_07431,"set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. wish you happy valentines day!",SAFE,Unclassified,Combined Dataset
MSG_B_07432,but i'm surprised she still can guess right lor...,SAFE,Unclassified,Combined Dataset
MSG_B_07433,okie �_ wan meet at bishan? cos me at bishan now. i'm not driving today.,SAFE,Unclassified,Combined Dataset
MSG_B_07434,hi darlin how was work did u get into trouble? ijust talked to your mum all morning! i had a really good time last night im goin out soon but call me if u can,SAFE,Unclassified,Combined Dataset
MSG_B_07435,i know you are serving. i mean what are you doing now.,SAFE,Unclassified,Combined Dataset
MSG_B_07436,"huh... hyde park not in mel ah, opps, got confused... anyway, if tt's e best choice den we juz have to take it...",SAFE,Unclassified,Combined Dataset
MSG_B_07437,oh gei. that happend to me in tron. maybe ill dl it in 3d when its out,SAFE,Unclassified,Combined Dataset
MSG_B_07438,i know girls always safe and selfish know i got it pa. thank you. good night.,SAFE,Unclassified,Combined Dataset
MSG_B_07439,"no worries, hope photo shoot went well. have a spiffing fun at workage.",SAFE,Unclassified,Combined Dataset
MSG_B_07440,i'm freezing and craving ice. fml,SAFE,Unclassified,Combined Dataset
MSG_B_07441,kay... since we are out already,SAFE,Unclassified,Combined Dataset
MSG_B_07442,eh sorry leh... i din c ur msg. not sad already lar. me watching tv now. u still in office?,SAFE,Unclassified,Combined Dataset
MSG_B_07443,yo im right by yo work,SAFE,Unclassified,Combined Dataset
MSG_B_07444,ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! but you can call me there.xx,SAFE,Unclassified,Combined Dataset
MSG_B_07445,i don wake since. i checked that stuff and saw that its true no available spaces. pls call the embassy or send a mail to them.,SAFE,Unclassified,Combined Dataset
MSG_B_07446,nope... juz off from work...,SAFE,Unclassified,Combined Dataset
MSG_B_07447,huh so fast... dat means u havent finished painting?,SAFE,Unclassified,Combined Dataset
MSG_B_07448,what number do u live at? is it 11?,SAFE,Unclassified,Combined Dataset
MSG_B_07449,"no we put party 7 days a week and study lightly, i think we need to draw in some custom checkboxes so they know we're hardcore",SAFE,Unclassified,Combined Dataset
MSG_B_07450,sac will score big hundred.he is set batsman:-),SAFE,Unclassified,Combined Dataset
MSG_B_07451,send me yetty's number pls.,SAFE,Unclassified,Combined Dataset
MSG_B_07452,how much it will cost approx . per month.,SAFE,Unclassified,Combined Dataset
MSG_B_07453,ok... the theory test? when are �_ going to book? i think it's on 21 may. coz thought wanna go out with jiayin. but she isnt free,SAFE,Unclassified,Combined Dataset
MSG_B_07454,"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000928. pobox45w2tg150p",SCAM,Unclassified,Combined Dataset
MSG_B_07455,"that's fine, have him give me a call if he knows what he wants or has any questions",SAFE,Unclassified,Combined Dataset
MSG_B_07456,"sorry, got a late start, we're on the way",SAFE,Unclassified,Combined Dataset
MSG_B_07457,then u go back urself lor...,SAFE,Unclassified,Combined Dataset
MSG_B_07458,i am at the gas station. go there.,SAFE,Unclassified,Combined Dataset
MSG_B_07459,"k, if u bored up just come to my home..",SAFE,Unclassified,Combined Dataset
MSG_B_07460,babe !!!! i love you !!!! *covers your face in kisses*,SAFE,Unclassified,Combined Dataset
MSG_B_07461,"like i made him throw up when we were smoking in our friend's car one time, it was awesome",SAFE,Unclassified,Combined Dataset
MSG_B_07462,still i have not checked it da. . .,SAFE,Unclassified,Combined Dataset
MSG_B_07463,you will go to walmart. i.ll stay.,SAFE,Unclassified,Combined Dataset
MSG_B_07464,"i haven't forgotten you, i might have a couple bucks to send you tomorrow, k? i love ya too",SAFE,Unclassified,Combined Dataset
MSG_B_07465,oh great. i.ll disturb him more so that we can talk.,SAFE,Unclassified,Combined Dataset
MSG_B_07466,reverse is cheating. that is not mathematics.,SAFE,Unclassified,Combined Dataset
MSG_B_07467,u're welcome... caught u using broken english again...,SAFE,Unclassified,Combined Dataset
MSG_B_07468,no problem baby. is this is a good time to talk? i called and left a message.,SAFE,Unclassified,Combined Dataset
MSG_B_07469,oh is it! which brand?,SAFE,Unclassified,Combined Dataset
MSG_B_07470,sorry i cant take your call right now. it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.,SAFE,Unclassified,Combined Dataset
MSG_B_07471,at what time are you coming.,SAFE,Unclassified,Combined Dataset
MSG_B_07472,call him and say you not coming today ok and tell them not to fool me like this ok,SAFE,Unclassified,Combined Dataset
MSG_B_07473,i emailed yifeng my part oredi.. can �_ get it fr him..,SAFE,Unclassified,Combined Dataset
MSG_B_07474,r u sure they'll understand that! wine * good idea just had a slurp!,SAFE,Unclassified,Combined Dataset
MSG_B_07475,minimum walk is 3miles a day.,SAFE,Unclassified,Combined Dataset
MSG_B_07476,ok not a problem will get them a taxi. c ing tomorrow and tuesday. on tuesday think we r all going to the cinema.,SAFE,Unclassified,Combined Dataset
MSG_B_07477,"brainless baby doll..:-d;-), vehicle sariyag drive madoke barolla..",SAFE,Unclassified,Combined Dataset
MSG_B_07478,sorry i missed your call let's talk when you have the time. i'm on 07090201529,SCAM,Unclassified,Combined Dataset
MSG_B_07479,please attend the phone:),SAFE,Unclassified,Combined Dataset
MSG_B_07480,you only hate me. you can call any but you didnt accept even a single call of mine. or even you messaged,SAFE,Unclassified,Combined Dataset
MSG_B_07481,no messages on her phone. i'm holding it now,SAFE,Unclassified,Combined Dataset
MSG_B_07482,can... i'm free...,SAFE,Unclassified,Combined Dataset
MSG_B_07483,"yo my trip got postponed, you still stocked up?",SAFE,Unclassified,Combined Dataset
MSG_B_07484,i am waiting for your call sir.,SAFE,Unclassified,Combined Dataset
MSG_B_07485,hey what are you doing. y no reply pa..,SAFE,Unclassified,Combined Dataset
MSG_B_07486,"hey elaine, is today's meeting still on?",SAFE,Unclassified,Combined Dataset
MSG_B_07487,sorry i've not gone to that place. i.ll do so tomorrow. really sorry.,SAFE,Unclassified,Combined Dataset
MSG_B_07488,most of the tiime when i don't let you hug me it's so i don't break into tears.,SAFE,Unclassified,Combined Dataset
MSG_B_07489,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,SAFE,Unclassified,Combined Dataset
MSG_B_07490,and now electricity just went out fml.,SAFE,Unclassified,Combined Dataset
MSG_B_07491,"looks like you found something to do other than smoke, great job!",SAFE,Unclassified,Combined Dataset
MSG_B_07492,also andros ice etc etc,SAFE,Unclassified,Combined Dataset
MSG_B_07493,:),SAFE,Unclassified,Combined Dataset
MSG_B_07494,"good afternon, my love. how are today? i hope your good and maybe have some interviews. i wake and miss you babe. a passionate kiss from across the sea",SAFE,Unclassified,Combined Dataset
MSG_B_07495,yup. wun believe wat? u really neva c e msg i sent shuhui?,SAFE,Unclassified,Combined Dataset
MSG_B_07496,hows that watch resizing,SAFE,Unclassified,Combined Dataset
MSG_B_07497,dear umma she called me now :-),SAFE,Unclassified,Combined Dataset
MSG_B_07498,just finished. missing you plenty,SAFE,Unclassified,Combined Dataset
MSG_B_07499,"complimentary 4 star ibiza holiday or �10,000 cash needs your urgent collection. 09066364349 now from landline not to lose out! box434sk38wp150ppm18+",SCAM,Unclassified,Combined Dataset
MSG_B_07500,"well, i meant as opposed to my drunken night of before",SAFE,Unclassified,Combined Dataset
MSG_B_07501,k... must book a not huh? so going for yoga basic on sunday?,SAFE,Unclassified,Combined Dataset
MSG_B_07502,free msg:we billed your mobile number by mistake from shortcode 83332.please call 08081263000 to have charges refunded.this call will be free from a bt landline,SCAM,Unclassified,Combined Dataset
MSG_B_07503,ok can...,SAFE,Unclassified,Combined Dataset
MSG_B_07504,"oops - am at my mum's in somerset... bit far! back tomo, see you soon x",SAFE,Unclassified,Combined Dataset
MSG_B_07505,so u workin overtime nigpun?,SAFE,Unclassified,Combined Dataset
MSG_B_07506,same as kallis dismissial in 2nd test:-).,SAFE,Unclassified,Combined Dataset
MSG_B_07507,o. guess they both got screwd,SAFE,Unclassified,Combined Dataset
MSG_B_07508,please call 08712402972 immediately as there is an urgent message waiting for you,SCAM,Unclassified,Combined Dataset
MSG_B_07509,what r u cooking me for dinner?,SAFE,Unclassified,Combined Dataset
MSG_B_07510,bull. your plan was to go floating off to ikea with me without a care in the world. so i have to live with your mess another day.,SAFE,Unclassified,Combined Dataset
MSG_B_07511,then i buy.,SAFE,Unclassified,Combined Dataset
MSG_B_07512,urgent! your mobile number has been awarded with a �2000 bonus caller prize. call 09058095201 from land line. valid 12hrs only,SCAM,Unclassified,Combined Dataset
MSG_B_07513,heehee that was so funny tho,SAFE,Unclassified,Combined Dataset
MSG_B_07514,it only does simple arithmetic not percentages.,SAFE,Unclassified,Combined Dataset
MSG_B_07515,"yeah we wouldn't leave for an hour at least, how's 4 sound?",SAFE,Unclassified,Combined Dataset
MSG_B_07516,thanks honey. have a great day.,SAFE,Unclassified,Combined Dataset
MSG_B_07517,"'an amazing quote'' - \sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",SAFE,Unclassified,Combined Dataset
MSG_B_07518,then �_ ask dad to pick �_ up lar... �� wan 2 stay until 6 meh...,SAFE,Unclassified,Combined Dataset
MSG_B_07519,"jus chillaxin, what up",SAFE,Unclassified,Combined Dataset
MSG_B_07520,"\hey das cool... iknow all 2 wellda peril of studentfinancial crisis!spk 2 u l8r.\""""",SAFE,Unclassified,Combined Dataset
MSG_B_07521,do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930705,SCAM,Unclassified,Combined Dataset
MSG_B_07522,"whats that coming over the hill..... is it a monster! hope you have a great day. things r going fine here, busy though!",SAFE,Unclassified,Combined Dataset
MSG_B_07523,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav iq. tis s ias question try to answer.,SAFE,Unclassified,Combined Dataset
MSG_B_07524,only once then after ill obey all yours.,SAFE,Unclassified,Combined Dataset
MSG_B_07525,no she didnt. i will search online and let you know.,SAFE,Unclassified,Combined Dataset
MSG_B_07526,where do you need to go to get it?,SAFE,Unclassified,Combined Dataset
MSG_B_07527,no pic. please re-send.,SAFE,Unclassified,Combined Dataset
MSG_B_07528,uhhhhrmm isnt having tb test bad when youre sick,SAFE,Unclassified,Combined Dataset
MSG_B_07529,but i haf enuff space got like 4 mb...,SAFE,Unclassified,Combined Dataset
MSG_B_07530,life has never been this much fun and great until you came in. you made it truly special for me. i won't forget you! enjoy @ one gbp/sms,SCAM,Unclassified,Combined Dataset
MSG_B_07531,do you want a new video phone? 600 anytime any network mins 400 inclusive video calls and downloads 5 per week free deltomorrow call 08002888812 or reply now,SCAM,Unclassified,Combined Dataset
MSG_B_07532,"as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with a �1500 bonus prize, call 09066368470",SCAM,Unclassified,Combined Dataset
MSG_B_07533,welcome! please reply with your age and gender to begin. e.g 24m,SCAM,Unclassified,Combined Dataset
MSG_B_07534,freemsg: 1-month unlimited free calls! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited calls help: 08448714184 stop?txt stop landlineonly,SCAM,Unclassified,Combined Dataset
MSG_B_07535,had your mobile 10 mths? update to latest orange camera/video phones for free. save �s with free texts/weekend calls. text yes for a callback orno to opt out,SCAM,Unclassified,Combined Dataset
MSG_B_07536,am new 2 club & dont fink we met yet will b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x calls�1/minmobsmore lkpobox177hp51fl,SCAM,Unclassified,Combined Dataset
MSG_B_07537,true. its easier with her here.,SAFE,Unclassified,Combined Dataset
MSG_B_07538,sure but since my parents will be working on tuesday i don't really need a cover story,SAFE,Unclassified,Combined Dataset
MSG_B_07539,haha okay... today weekend leh...,SAFE,Unclassified,Combined Dataset
MSG_B_07540,"\hi darlin did youphone me? im athome if youwanna chat.\""""",SAFE,Unclassified,Combined Dataset
